round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,5.225290453239657,6.245237528870469,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.3776257938446507, 'F': 0.6223742061553493}",4.8,5.0
2,F,F,11.124685918919022,12.173639783292758,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",3.6,4.0
3,F,J,17.200698442028475,17.976816009350692,"{'J': 0.4687194525904203, 'F': 0.5312805474095796}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",4.6,4.4
4,J,J,23.61019660557264,24.006641561118656,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.5697532372343025, 'F': 0.4302467627656975}",3.6,4.0
5,F,F,29.584340515589496,29.898694095616335,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",4.4,3.8
6,J,J,35.85793355116361,36.11757291526471,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.550561797752809, 'F': 0.449438202247191}",4.2,4.6
7,F,F,41.823898217408335,42.05617378966971,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",5.0,4.8
8,J,J,47.91982531526611,48.179464679367214,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",4.0,5.0
9,F,F,53.76958874627954,54.02831999072252,"{'J': 0.4686202686202686, 'F': 0.5313797313797314}","{'J': 0.46875, 'F': 0.53125}",5.555555555555555,4.8
10,J,F,59.76189267982461,60.07449638945206,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5, 'F': 0.5}",5.0,6.0
