round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,4.952774392735312,6.582941533307924,"{'J': 0.5851037851037851, 'F': 0.4148962148962149}","{'J': 0.3522227650219834, 'F': 0.6477772349780166}",2.4,3.6
2,F,F,10.418386741484252,11.47863557693526,"{'J': 0.23937469467513434, 'F': 0.7606253053248656}","{'J': 0.3207915954067921, 'F': 0.679208404593208}",3.4,4.0
3,F,F,15.743804836704449,17.35944927147971,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.3738705738705739, 'F': 0.6261294261294261}",4.6,3.6
4,J,F,21.419823071006498,23.82310690015913,"{'J': 0.5736623503542634, 'F': 0.4263376496457366}","{'J': 0.4611424368717823, 'F': 0.5388575631282178}",3.4,3.6
5,J,F,27.392452592023115,29.987329774059422,"{'J': 0.5273704789833822, 'F': 0.4726295210166178}","{'J': 0.5, 'F': 0.5}",4.0,3.8
6,J,J,33.517566554043036,36.62125109436971,"{'J': 0.6077186126038104, 'F': 0.39228138739618956}","{'J': 0.535031847133758, 'F': 0.46496815286624205}",1.8,1.8
7,F,F,39.50220665850166,42.57768723407571,"{'J': 0.4920557320948423, 'F': 0.5079442679051577}","{'J': 0.49608486991664563, 'F': 0.5039151300833544}",3.4,3.4
8,J,F,45.32826555705133,48.89420319527287,"{'J': 0.5504766560743095, 'F': 0.44952334392569054}","{'J': 0.480411361410382, 'F': 0.519588638589618}",3.4,3.8
9,J,F,51.185958154659424,55.05083432657635,"{'J': 0.5233275734386571, 'F': 0.4766724265613429}","{'J': 0.4806220686250309, 'F': 0.5193779313749691}",2.8,2.0
10,J,F,57.11229580430516,61.49280842870193,"{'J': 0.5736623503542634, 'F': 0.4263376496457366}","{'J': 0.5, 'F': 0.5}",3.8,1.8
