round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,6.672201233348116,6.82506432196304,"{'J': 0.6406059125335939, 'F': 0.35939408746640605}","{'J': 0.6187683284457478, 'F': 0.3812316715542522}",2.6,2.6
2,J,J,13.409908360425682,13.93325957853499,"{'J': 0.6826288785731737, 'F': 0.3173711214268263}","{'J': 0.6297020029311187, 'F': 0.3702979970688813}",2.0,2.0
3,J,J,20.27821794703238,20.900714440608457,"{'J': 0.6619408457589832, 'F': 0.33805915424101685}","{'J': 0.6477772349780166, 'F': 0.3522227650219834}",2.0,3.2
4,J,J,27.0189595542016,27.91617090583302,"{'J': 0.6689469826533105, 'F': 0.33105301734668946}","{'J': 0.6297020029311187, 'F': 0.3702979970688813}",3.0,2.4
5,J,J,33.95733372483384,35.405333356285794,"{'J': 0.7370478983382209, 'F': 0.26295210166177907}","{'J': 0.6583638583638584, 'F': 0.34163614163614164}",2.0,4.0
6,J,J,40.84285702326861,42.95442860683393,"{'J': 0.7461519667725385, 'F': 0.2538480332274615}","{'J': 0.6513559736134864, 'F': 0.34864402638651354}",3.2,1.0
7,J,J,47.68119765574127,50.17823305557725,"{'J': 0.6992665036674817, 'F': 0.30073349633251834}","{'J': 0.6442002442002442, 'F': 0.3557997557997558}",1.8,3.4
8,J,J,54.56983116999611,57.493441730827094,"{'J': 0.7122952823270594, 'F': 0.2877047176729406}","{'J': 0.6513559736134864, 'F': 0.34864402638651354}",2.0,2.0
9,J,J,61.58502046573513,64.69820048966889,"{'J': 0.6958649376070467, 'F': 0.3041350623929533}","{'J': 0.6687835857352222, 'F': 0.3312164142647777}",1.0,1.0
10,J,J,68.5009067300085,71.9014166283689,"{'J': 0.6959921798631477, 'F': 0.3040078201368524}","{'J': 0.654945054945055, 'F': 0.34505494505494505}",1.8,2.0
