round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,6.516445690205768,5.06662120353789,"{'J': 0.3665445665445665, 'F': 0.6334554334554334}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",1.8,3.4
2,J,J,13.058000404421694,11.178904422883274,"{'J': 0.53125, 'F': 0.46875}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",5.2,3.4
3,F,J,19.43858142078627,16.824263162745652,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",3.2,2.8
4,F,J,25.851502565575547,22.582483452834072,"{'J': 0.4725274725274725, 'F': 0.5274725274725275}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",3.4,2.6
5,F,J,32.34726854849346,28.128544426545268,"{'J': 0.44175824175824174, 'F': 0.5582417582417583}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",3.2,2.0
6,F,J,39.03287582511197,33.67987723855224,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",2.0,2.0
7,F,J,45.74002480025856,39.200411655809226,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",3.4,2.0
8,F,J,52.451972419485124,44.617290819635144,"{'J': 0.43003663003663006, 'F': 0.5699633699633699}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",3.2,1.0
9,F,J,59.061107034869735,50.03595317941078,"{'J': 0.42626953125, 'F': 0.57373046875}","{'J': 0.5963369963369963, 'F': 0.40366300366300367}",2.0,1.0
10,F,J,65.787325515949,55.603972252559316,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",3.2,2.4
