round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,6.112364986589271,7.423316141469084,"{'J': 0.734065934065934, 'F': 0.26593406593406593}","{'J': 0.5467871976545321, 'F': 0.45321280234546785}",2.8,3.4
2,F,J,12.251156414339818,12.704220596754663,"{'J': 0.3812316715542522, 'F': 0.6187683284457478}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",4.4,4.6
3,F,F,18.186855777467404,18.448373417004163,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",3.6,4.4
4,J,J,24.348200074850414,24.79880506018582,"{'J': 0.5620723362658846, 'F': 0.43792766373411535}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",3.2,4.2
5,F,F,30.170430099487113,30.78521783586088,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",3.4,1.8
6,J,J,36.316561012047565,37.25529954983607,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",2.0,1.8
7,J,F,42.192239401578874,43.431925774006885,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",2.0,3.4
8,J,J,48.24450028188079,49.70050572035918,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",3.6,1.8
9,J,F,54.122047008658285,55.743864412948646,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",2.8,3.6
10,J,J,60.14614051814505,62.038984523799094,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",2.8,2.4
