round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,5.253381604957466,5.399336038282942,"{'J': 0.3416422287390029, 'F': 0.658357771260997}","{'J': 0.3207915954067921, 'F': 0.679208404593208}",4.6,4.0
2,F,F,11.273891158183094,11.146481676367104,"{'J': 0.45703794369645045, 'F': 0.5429620563035495}","{'J': 0.49608993157380255, 'F': 0.5039100684261975}",5.0,3.8
3,F,F,17.196372329136626,16.638636419765277,"{'J': 0.40724424865394027, 'F': 0.5927557513460597}","{'J': 0.4687194525904203, 'F': 0.5312805474095796}",3.2,3.5555555555555554
4,F,F,23.171136959591934,22.287494745223306,"{'J': 0.43792766373411535, 'F': 0.5620723362658846}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",3.8,5.2
5,F,J,29.39926237426516,27.942690768252263,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",5.0,4.2
6,F,J,35.59858183711548,33.65117221497749,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",5.2,4.6
7,F,J,41.771844535105686,39.551632051634456,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",3.6666666666666665,4.4
8,J,J,48.13991205680135,45.53852930347185,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",5.8,2.0
9,F,F,54.01765822010684,51.25304099076762,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",4.2,3.6
10,F,F,59.98704789247648,56.92404027319827,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",4.2,4.0
