round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,6.451142848423816,3.293142909457109,"{'J': 0.04885715157618481, 'F': 0.9511428484238152}","{'J': 0.5, 'F': 0.5}",4.0,4.0
2,F,J,12.561195287969491,9.021945730658867,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.51171875, 'F': 0.48828125}",3.8,1.8
3,F,F,18.55097936248911,14.821051755082705,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.4921798631476051, 'F': 0.5078201368523949}",3.8,1.4
4,J,J,24.825674491061456,21.256469892936927,"{'J': 0.5774303859306302, 'F': 0.4225696140693698}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",3.0,3.0
5,F,F,30.77431558131635,26.932428023700055,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",4.2,3.2
6,J,J,36.92716828097595,33.166463483234594,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.5312805474095796, 'F': 0.4687194525904203}",3.2,2.8
7,F,F,42.897183051178246,38.837313369175014,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.4843597262952102, 'F': 0.5156402737047898}",3.2,3.8
8,J,J,49.15782762071534,45.177765506286974,"{'J': 0.5620402157920549, 'F': 0.43795978420794507}","{'J': 0.5506391347099312, 'F': 0.44936086529006886}",4.2,2.2
9,J,J,55.34966147194407,51.28840322335345,"{'J': 0.5234604105571847, 'F': 0.47653958944281527}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",3.0,3.8
10,J,J,61.50656932716454,57.30936061215759,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",1.8,2.8
