round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,6.263059943528693,5.554573031135531,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.53515625, 'F': 0.46484375}",4.0,4.0
2,F,J,12.697419846849058,11.309968849432686,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5697532372343025, 'F': 0.4302467627656975}",4.6,4.2
3,J,J,19.295817898020136,17.260529964078824,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",5.0,3.6
4,F,J,25.555794813465802,22.839370394481755,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.53515625, 'F': 0.46484375}",4.6,4.6
5,F,J,31.866496737880553,28.524278474245797,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.4,3.4
6,F,J,38.29981494666907,34.304525460747364,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",4.4,3.8
7,F,J,44.735401300212914,40.059676800164524,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",3.6,3.8
8,F,J,51.2146928928411,45.8046479989706,"{'J': 0.4725274725274725, 'F': 0.5274725274725275}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",1.8,3.4
9,F,J,57.65027924638494,51.55979933838776,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",3.8,3.0
10,F,J,64.10663705150004,57.31081012556823,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5735222276502199, 'F': 0.4264777723497802}",1.6,2.8
