round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,7.04560771459218,8.172654309448701,"{'J': 0.8333741130413507, 'F': 0.16662588695864938}","{'J': 0.6723674566332764, 'F': 0.32763254336672365}",7.0,6.0
2,F,F,13.003714407018457,13.911530285270564,"{'J': 0.4531670335045243, 'F': 0.5468329664954756}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",7.0,6.8
3,F,F,19.007632134736383,19.88802391896302,"{'J': 0.4960822722820764, 'F': 0.5039177277179236}","{'J': 0.5, 'F': 0.5}",7.6,7.2
4,J,J,25.518116564731816,26.12971015448789,"{'J': 0.5506112469437653, 'F': 0.4493887530562347}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",7.0,6.2
5,F,J,31.68303201457877,31.93788751745977,"{'J': 0.4726027397260274, 'F': 0.5273972602739726}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",6.0,6.0
6,F,J,37.86746048932983,37.76578542600284,"{'J': 0.47653958944281527, 'F': 0.5234604105571847}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",5.0,5.0
7,J,J,44.44872144679406,44.00021115717912,"{'J': 0.550696310774493, 'F': 0.44930368922550695}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",5.0,6.8
8,J,J,50.795708395833294,49.966014471870785,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",6.8,7.6
9,F,J,56.97034021562641,55.866227162406055,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",7.2,2.0
10,J,J,63.372046156887684,61.996244730146564,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",7.4,5.6
