round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,4.3114313629702,5.918091516039734,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.16666666666666666, 'F': 0.8333333333333334}",1.8,3.2
2,F,F,9.81551655145871,11.128024266055048,"{'J': 0.3209484233683696, 'F': 0.6790515766316304}","{'J': 0.3629702002931119, 'F': 0.6370297997068881}",1.8,3.4
3,F,F,15.343649726208058,16.311943324980213,"{'J': 0.3173711214268263, 'F': 0.6826288785731737}","{'J': 0.3665445665445665, 'F': 0.6334554334554334}",1.8,2.8
4,F,F,20.942403708336563,21.679194548398225,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.3960420229660396, 'F': 0.6039579770339604}",1.8,1.6
5,F,F,26.48242925002348,26.91949719441795,"{'J': 0.33105301734668946, 'F': 0.6689469826533105}","{'J': 0.3738705738705739, 'F': 0.6261294261294261}",2.0,1.4
6,F,F,32.247160115413685,32.41756139314149,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",2.0,1.0
7,F,F,37.980570037196834,38.044001348452966,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",1.0,3.0
8,F,F,43.6844826582618,43.484601805375284,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",1.0,2.4
9,F,F,49.402982341505925,48.93972499216204,"{'J': 0.38871243586611287, 'F': 0.6112875641338871}","{'J': 0.4263376496457366, 'F': 0.5736623503542634}",2.6,1.8
10,F,F,55.21536412789376,54.48436821696075,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.449438202247191, 'F': 0.550561797752809}",2.0,1.8
