round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,5.623785578366009,6.828413184376772,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",4.6,4.6
2,J,F,11.271057207700231,13.423125147859842,"{'J': 0.5963796477495108, 'F': 0.40362035225048926}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",5.2,5.0
3,J,F,16.921945724713538,19.673605334493754,"{'J': 0.5350941550501345, 'F': 0.4649058449498655}","{'J': 0.449438202247191, 'F': 0.550561797752809}",3.6,4.4
4,F,F,22.735095871893243,25.596210649032365,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",4.8,3.4
5,F,F,28.69743062689124,31.423182861624532,"{'J': 0.46881878209831257, 'F': 0.5311812179016875}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",5.0,4.2
6,F,F,34.71687303334758,37.30652842288645,"{'J': 0.4805575935436537, 'F': 0.5194424064563463}","{'J': 0.5, 'F': 0.5}",6.0,4.2
7,F,F,40.76941763062948,42.87042276930771,"{'J': 0.42640586797066016, 'F': 0.5735941320293398}","{'J': 0.49621304666503785, 'F': 0.5037869533349622}",3.6,4.6
8,F,J,46.89476257093775,48.503815271942265,"{'J': 0.4415647921760391, 'F': 0.5584352078239608}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",4.8,5.0
9,F,J,53.00056202459379,54.25625132920982,"{'J': 0.46112469437652814, 'F': 0.5388753056234719}","{'J': 0.5116051795748839, 'F': 0.48839482042511606}",5.2,5.6
10,F,J,59.271571121185566,60.09118966254076,"{'J': 0.4804496578690127, 'F': 0.5195503421309873}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",4.6,5.0
