round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,4.838533401489258,5.317049026489258,"{'J': 0.2626953125, 'F': 0.7373046875}","{'J': 0.1943359375, 'F': 0.8056640625}",5.4,5.2
2,F,F,10.406596017915334,10.911449122403765,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.40366300366300367, 'F': 0.5963369963369963}",4.8,4.4
3,F,F,16.001108849164854,16.35105191227524,"{'J': 0.3776257938446507, 'F': 0.6223742061553493}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",4.4,3.6
4,F,F,21.756146776552562,21.97176944584084,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.44175824175824174, 'F': 0.5582417582417583}",5.2,3.6
5,F,F,27.625199165136202,27.62452242203132,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.46484375, 'F': 0.53515625}",5.2,3.8
6,F,F,33.46629413583933,33.410929892734444,"{'J': 0.45703125, 'F': 0.54296875}","{'J': 0.46484375, 'F': 0.53515625}",5.6,3.4
7,F,F,39.13630329334848,39.297231785286336,"{'J': 0.46875, 'F': 0.53125}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",5.0,3.6
8,F,F,44.79483444318823,44.98213262663249,"{'J': 0.43003663003663006, 'F': 0.5699633699633699}","{'J': 0.42626953125, 'F': 0.57373046875}",6.0,3.4
9,F,F,50.49672213374226,50.73777335999672,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",6.0,1.8
10,F,F,56.093886287794994,56.57761329529946,"{'J': 0.45703125, 'F': 0.54296875}","{'J': 0.42236328125, 'F': 0.57763671875}",4.0,5.4
