round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,5.478344418025891,6.293139919442575,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",4.2,4.6
2,F,F,11.114912554813808,12.227143953666388,"{'J': 0.4764346764346764, 'F': 0.5235653235653236}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",4.6,4.6
3,F,F,17.056280153743096,18.17018127847747,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",3.8,4.8
4,J,J,23.167624351797826,24.52683796030739,"{'J': 0.5622862725940401, 'F': 0.43771372740595993}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",4.8,3.4
5,J,F,29.018714320389748,30.59599651940944,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",4.8,5.6
6,J,F,34.77936564822858,36.6582904754534,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.4609375, 'F': 0.5390625}",5.6,5.2
7,J,F,40.52072515677558,42.810694321607244,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.4609375, 'F': 0.5390625}",4.4,3.0
8,J,F,46.257261710499634,48.98562564028856,"{'J': 0.5235653235653236, 'F': 0.4764346764346764}","{'J': 0.4609375, 'F': 0.5390625}",3.6,5.0
9,J,F,52.01791303833846,55.04791959633252,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.4609375, 'F': 0.5390625}",4.6,5.6
10,J,F,57.81732256977924,61.25839349743142,"{'J': 0.5313797313797314, 'F': 0.4686202686202686}","{'J': 0.47265625, 'F': 0.52734375}",4.8,5.6
