round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,4.0001405486156525,6.639421214119315,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.204298449139089, 'F': 0.795701550860911}",2.0,2.6
2,J,F,9.355048821383686,12.886730312979843,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",3.4,2.4
3,F,F,14.901737073789793,18.839460742319865,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",4.4,2.0
4,J,J,21.385703424976466,25.108990290012578,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",3.0,1.2
5,F,J,27.633624649758705,30.94908641371013,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",3.0,2.8
6,J,J,33.92346452435963,37.02095754474503,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.550561797752809, 'F': 0.449438202247191}",2.6,2.6
7,F,J,39.978413159078606,42.96647815872399,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",3.4,1.8
8,J,J,46.08267747526572,49.041735686168174,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",2.8,2.8
9,J,F,52.02290062047298,55.11875064395518,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",3.2,1.0
10,J,J,58.10302866898608,61.36141844660344,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",2.0,1.0
