round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,7.662299831113015,8.66031826719859,"{'J': 0.8887260290704776, 'F': 0.11127397092952242}","{'J': 0.7461519667725385, 'F': 0.2538480332274615}",3.2,3.2
2,F,J,13.860007223028013,13.81678581116537,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.51171875, 'F': 0.48828125}",2.0,2.8
3,F,F,19.598392530929686,19.34218567862679,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",2.8,2.4
4,F,F,25.590106070261108,25.25350429729943,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.495970695970696, 'F': 0.504029304029304}",3.2,2.8
5,J,J,31.61775596610743,31.36324556866493,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",3.0,2.4
6,F,F,37.361672892202016,37.02753663431481,"{'J': 0.4302467627656975, 'F': 0.5697532372343025}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",2.0,2.2
7,J,F,43.12397955062046,43.08821322645903,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",3.2,2.2
8,F,F,48.93418525767258,48.924861185829656,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",2.4,1.6
9,J,F,54.81301098443381,55.214103279078586,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",4.6,1.0
10,J,F,60.54591046543982,61.30189030979335,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",3.6,2.8
