round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,5.504020682500563,6.892393911616342,"{'J': 0.6477772349780166, 'F': 0.3522227650219834}","{'J': 0.449438202247191, 'F': 0.550561797752809}",6.0,3.6
2,J,F,11.324767205152312,13.365409546038915,"{'J': 0.5774303859306302, 'F': 0.4225696140693698}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",4.2,5.0
3,J,F,17.138719255362403,19.506016861335738,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",5.2,4.4
4,J,F,23.066761901529134,25.788840112014384,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.495970695970696, 'F': 0.504029304029304}",5.4,4.6
5,J,J,29.094485846693235,32.06023355057929,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",5.0,5.0
6,J,F,35.034402563253,38.27377440340673,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.495970695970696, 'F': 0.504029304029304}",4.6,5.6
7,J,F,40.92160209716644,44.51666272012842,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",5.6,5.4
8,J,J,46.902589363867996,50.93183802101801,"{'J': 0.5699633699633699, 'F': 0.43003663003663006}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",5.0,4.4
9,J,F,52.673341316992996,57.16743372414301,"{'J': 0.53515625, 'F': 0.46484375}","{'J': 0.46875, 'F': 0.53125}",5.0,4.0
10,J,F,58.4397219960355,63.42442566356655,"{'J': 0.5388373229115779, 'F': 0.46116267708842207}","{'J': 0.46875, 'F': 0.53125}",3.7777777777777777,4.2
