round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,4.713444515866862,6.905335827797433,"{'J': 0.6477633830359325, 'F': 0.35223661696406744}","{'J': 0.3346360527601368, 'F': 0.6653639472398633}",4.6,4.2
2,J,J,10.72753289511527,13.430838942648215,"{'J': 0.5888101636941119, 'F': 0.4111898363058881}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",4.2,4.6
3,J,J,16.730167429731235,19.86620394683804,"{'J': 0.5736623503542634, 'F': 0.4263376496457366}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",5.0,3.8
4,J,F,22.592392682088388,26.24733909025946,"{'J': 0.5622862725940401, 'F': 0.43771372740595993}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",5.0,5.4
5,J,F,28.492773659527757,32.691561648383804,"{'J': 0.5736623503542634, 'F': 0.4263376496457366}","{'J': 0.495970695970696, 'F': 0.504029304029304}",3.4,5.0
6,J,J,34.574051531423756,39.280873875370105,"{'J': 0.6000488639139995, 'F': 0.39995113608600047}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",5.4,3.4
7,J,F,40.444648545547885,45.61566656463275,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",4.6,5.0
8,J,F,46.37489530831358,52.03418598803856,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.5, 'F': 0.5}",3.8,4.4
9,J,J,52.43902648963226,58.55733159243417,"{'J': 0.589010989010989, 'F': 0.41098901098901097}","{'J': 0.5234375, 'F': 0.4765625}",5.6,3.8
10,J,F,58.343195873362085,64.9794496941127,"{'J': 0.5699633699633699, 'F': 0.43003663003663006}","{'J': 0.495970695970696, 'F': 0.504029304029304}",5.8,3.6
