round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,6.835118306410637,6.232166610908014,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.6406059125335939, 'F': 0.35939408746640605}",2.6,3.0
2,F,F,12.076976162599001,11.474191727437695,"{'J': 0.3007573906669924, 'F': 0.6992426093330075}","{'J': 0.30073349633251834, 'F': 0.6992665036674817}",1.8,3.4
3,F,F,18.02140489145257,17.172346329733728,"{'J': 0.44539457610554606, 'F': 0.554605423894454}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",3.8,2.2
4,J,J,24.111814954266343,23.17978314995871,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.5156402737047898, 'F': 0.4843597262952102}",3.2,2.0
5,F,F,30.04561898645274,29.16832814011187,"{'J': 0.49608993157380255, 'F': 0.5039100684261975}","{'J': 0.48826979472140764, 'F': 0.5117302052785924}",2.6,3.8
6,J,J,36.060819507874754,35.21089245337361,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",3.6,4.6
7,F,F,41.96631401336926,41.226643369124524,"{'J': 0.5, 'F': 0.5}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",3.6,3.6
8,J,J,48.05533402447317,47.39775475574762,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",3.4,3.4
9,F,F,54.032158568119115,53.26680722240575,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",3.4,1.4
10,J,J,60.28130031737315,59.48859186369691,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.4,4.8
