round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,5.523778506680314,6.037592760602043,"{'J': 0.49206349206349204, 'F': 0.5079365079365079}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",4.6,4.2
2,J,J,11.992393327674286,12.506207581596016,"{'J': 0.5850439882697948, 'F': 0.4149560117302053}","{'J': 0.5850439882697948, 'F': 0.4149560117302053}",4.2,4.4
3,F,F,17.99831756878434,18.21353618815267,"{'J': 0.44952334392569054, 'F': 0.5504766560743095}","{'J': 0.4921798631476051, 'F': 0.5078201368523949}",3.6,4.6
4,J,J,24.330665392485365,24.572273266088576,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.5622862725940401, 'F': 0.43771372740595993}",2.8,2.8
5,F,J,30.450551447520603,30.529686807075436,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",5.0,3.0
6,J,J,36.830703384200994,36.88344291596029,"{'J': 0.5659824046920822, 'F': 0.4340175953079179}","{'J': 0.5697532372343025, 'F': 0.4302467627656975}",3.8,4.4
7,J,J,42.95063241751387,43.003371949273166,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",3.6,4.4
8,J,J,49.11856532173696,49.1165772698168,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",3.2,4.4
9,J,J,55.26893123984954,55.18573367947982,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",4.4,4.0
10,J,J,61.48009666808109,61.53125886983055,"{'J': 0.5620723362658846, 'F': 0.43792766373411535}","{'J': 0.5428780845345712, 'F': 0.4571219154654288}",3.4,4.2
