round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,4.9117178818281415,6.041658755536896,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.3074291300097752, 'F': 0.6925708699902249}",3.4,1.8
2,F,F,10.615101627288336,11.481666004539726,"{'J': 0.384803322746152, 'F': 0.6151966772538481}","{'J': 0.4224285365257757, 'F': 0.5775714634742243}",3.0,3.4
3,F,F,16.410104409882717,16.77985335157905,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",1.8,2.8
4,F,F,22.224464623819294,22.40515258934257,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",4.4,2.2
5,F,J,28.34780422223146,28.338655881866636,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",3.2,2.4
6,F,J,34.49877216765908,34.08087718668834,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",2.8,3.0
7,F,J,40.76466020721628,39.96538237747936,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.5428780845345712, 'F': 0.4571219154654288}",2.2,1.4
8,J,J,47.180600370286164,46.19226156437619,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",1.6,2.4
9,J,J,53.264597438451325,52.247238479309125,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",1.6,3.2
10,J,F,59.256901371996406,58.29341487803866,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5, 'F': 0.5}",4.8,3.4
