round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,6.654646104764702,6.654646104764702,"{'J': 0.6150464093795799, 'F': 0.3849535906204201}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",6.0,5.6
2,J,J,14.08150595829468,13.619854761421209,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.727894479726429, 'F': 0.2721055202735711}",4.6,5.6
3,J,J,20.910643427837556,20.113785780927437,"{'J': 0.5927192768140728, 'F': 0.4072807231859272}","{'J': 0.6406059125335939, 'F': 0.35939408746640605}",5.6,4.2
4,J,J,27.487602481095045,26.399049586982336,"{'J': 0.5583781143136297, 'F': 0.4416218856863703}","{'J': 0.6000488639139995, 'F': 0.39995113608600047}",5.6,5.6
5,J,J,34.272126961662515,32.81875584283905,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",4.6,5.4
6,J,J,40.803218910165704,38.754685318828194,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.5888101636941119, 'F': 0.4111898363058881}",5.6,5.2
7,F,J,47.10094396913003,44.370974093817985,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5428780845345712, 'F': 0.4571219154654288}",5.2,3.8
8,F,J,53.602922098291415,50.112890989118995,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",6.0,5.6
9,J,J,60.111572959030184,56.0540204823364,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",6.0,6.0
10,F,J,66.228245161777,61.73552384378936,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.5116051795748839, 'F': 0.48839482042511606}",6.2,6.2
