round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,5.710957353669858,5.984595272067121,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.44930368922550695, 'F': 0.550696310774493}",6.8,5.4
2,F,F,11.132332211781403,11.748901833442563,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.3849535906204201, 'F': 0.6150464093795799}",6.2,5.6
3,F,F,16.703182194453564,17.399397242609197,"{'J': 0.4188034188034188, 'F': 0.5811965811965812}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",6.6,5.0
4,J,F,22.532829630351003,23.69477651611347,"{'J': 0.546875, 'F': 0.453125}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",6.0,5.0
5,J,J,28.549966727125195,29.8759226549209,"{'J': 0.53125, 'F': 0.46875}","{'J': 0.5078201368523949, 'F': 0.4921798631476051}",5.8,4.4
6,F,F,34.4554612326197,35.89167357067181,"{'J': 0.5, 'F': 0.5}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",5.2,5.4
7,J,J,40.51364371577164,42.276285375513275,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",6.2,6.0
8,J,F,46.470817209812964,48.397574380506164,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.49621304666503785, 'F': 0.5037869533349622}",6.2,5.0
9,J,J,52.60120122532609,54.79796253134759,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.5311812179016875, 'F': 0.46881878209831257}",4.8,5.6
10,J,J,58.8042918930507,61.2163852303222,"{'J': 0.57373046875, 'F': 0.42626953125}","{'J': 0.54296875, 'F': 0.45703125}",6.2,5.4
