round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,7.119491063541882,6.009453287977598,"{'J': 0.5274725274725275, 'F': 0.4725274725274725}","{'J': 0.6860493525531395, 'F': 0.3139506474468605}",3.2,4.2
2,J,J,13.730605682362176,12.11194994275691,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",3.4,3.4
3,J,J,20.072351311580334,18.12890924718874,"{'J': 0.5118437118437118, 'F': 0.48815628815628814}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",4.0,3.8
4,J,J,26.63644281744257,24.263715900217562,"{'J': 0.53515625, 'F': 0.46484375}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",2.8,2.4
5,J,J,33.14155143288086,30.58079032762166,"{'J': 0.5621489621489622, 'F': 0.43785103785103785}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",4.8,2.0
6,J,J,39.83101318428692,37.00799795688107,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",2.4,4.2
7,J,J,46.37894862139757,43.39521038470985,"{'J': 0.5735222276502199, 'F': 0.4264777723497802}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",3.8,3.0
8,J,J,53.010141719402945,49.57159156283247,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.6077186126038104, 'F': 0.39228138739618956}",4.0,1.6
9,J,J,59.35033028350449,55.61173337560251,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",3.2,3.2
10,J,J,65.92546980413852,61.9475566569203,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",2.0,2.0
