round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,7.34641752655002,7.724543060915164,"{'J': 0.7662797800855223, 'F': 0.2337202199144777}","{'J': 0.7122618466047875, 'F': 0.2877381533952125}",5.2,6.2
2,J,F,13.027757933153202,13.841927488738158,"{'J': 0.5117302052785924, 'F': 0.48826979472140764}","{'J': 0.449438202247191, 'F': 0.550561797752809}",4.6,5.0
3,J,J,19.140843980690672,19.84642017455537,"{'J': 0.5039100684261975, 'F': 0.49608993157380255}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",5.0,5.4
4,J,J,25.18113344120979,25.885026544703397,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",5.0,4.8
5,J,J,31.239851100212753,31.94461938363232,"{'J': 0.5117302052785924, 'F': 0.48826979472140764}","{'J': 0.5116051795748839, 'F': 0.48839482042511606}",5.0,6.6
6,F,J,37.29721604558476,37.86600042686972,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",4.2,3.6666666666666665
7,J,J,43.527620977522005,44.042605998525595,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",4.0,6.2
8,J,J,49.73075664673503,50.24666320725984,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",5.6,5.0
9,J,J,55.996182070622,56.53944573910969,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.550561797752809, 'F': 0.449438202247191}",4.6,5.8
10,J,J,62.446843210117734,63.252064233355355,"{'J': 0.6225262643537748, 'F': 0.3774737356462253}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",3.4,6.222222222222222
