round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,6.417982896439175,7.147366317664315,"{'J': 0.6893014167073767, 'F': 0.31069858329262334}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",3.6,3.2
2,J,J,12.48007834099218,13.344590914635493,"{'J': 0.5349291646311676, 'F': 0.4650708353688324}","{'J': 0.515625, 'F': 0.484375}",3.6,3.4
3,F,F,18.32497454334986,19.327020901808716,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.47265625, 'F': 0.52734375}",2.0,2.8
4,J,F,24.179753618441435,25.37406760510542,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.4765625, 'F': 0.5234375}",4.0,3.6
5,J,F,30.103595718193624,31.54415668479626,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",3.6,1.0
6,J,F,36.05175549492483,37.57607714528815,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",5.2,3.4
7,F,F,41.883265007241356,43.517041824963584,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",3.6,3.4
8,J,F,47.77465144473089,49.736753253421654,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",4.6,3.8
9,J,F,53.702454824147175,55.884335062293786,"{'J': 0.5234604105571847, 'F': 0.47653958944281527}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",2.6,1.8
10,J,J,59.72412946028553,62.041145567259676,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",2.2,3.2
