round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,5.394110890411433,6.611502194759259,"{'J': 0.5964826575476306, 'F': 0.4035173424523693}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",5.6,4.4
2,F,F,11.297784711857453,12.407377255824233,"{'J': 0.46116267708842207, 'F': 0.5388373229115779}","{'J': 0.4765625, 'F': 0.5234375}",4.4,5.2
3,J,J,17.507946066577468,18.754324150358613,"{'J': 0.5622862725940401, 'F': 0.43771372740595993}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",6.0,3.6
4,J,J,23.62974206376848,25.03864648181929,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.52734375, 'F': 0.47265625}",2.8,4.0
5,J,J,29.62548496278446,31.36012351751225,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",5.8,5.8
6,J,F,35.55196273513424,37.80125688341357,"{'J': 0.5735222276502199, 'F': 0.4264777723497802}","{'J': 0.5, 'F': 0.5}",4.4,4.0
7,J,F,41.36178144597884,44.075251227559356,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.4764346764346764, 'F': 0.5235653235653236}",5.6,3.6
8,J,F,47.17435337547385,50.46047272970394,"{'J': 0.5621489621489622, 'F': 0.43785103785103785}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",5.2,4.6
9,J,F,53.0375779815556,56.974979387067734,"{'J': 0.5851037851037851, 'F': 0.4148962148962149}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",5.0,3.8
10,J,F,58.85486394882477,63.47101016381419,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.484375, 'F': 0.515625}",5.0,6.0
