round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.8911813557127827,-0.1819103971736461,"{'J': 0.6298558514537015, 'F': 0.37014414854629857}","{'J': 0.2752203721841332, 'F': 0.7247796278158668}",6.0,5.8,4.0,6.0,7.0,8.0,5.0,4.0,6.0,6.0,8.0,5.0
2,J,F,-1.5227929827219668,-0.5568719267723629,"{'J': 0.5584352078239608, 'F': 0.4415647921760391}","{'J': 0.4301101591187271, 'F': 0.5698898408812729}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,4.0,6.0,6.0,8.0,4.0
3,F,F,-2.299136843417635,-1.0746738641548488,"{'J': 0.49217221135029354, 'F': 0.5078277886497065}","{'J': 0.3629012496937025, 'F': 0.6370987503062975}",5.6,5.6,4.0,6.0,6.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
4,J,F,-2.941133671650642,-1.391517390616308,"{'J': 0.5849841036928344, 'F': 0.41501589630716557}","{'J': 0.42240745280706055, 'F': 0.5775925471929394}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
5,J,F,-3.742561145669851,-1.8827720001114545,"{'J': 0.5037980887037491, 'F': 0.4962019112962509}","{'J': 0.3487116564417178, 'F': 0.6512883435582822}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
6,F,F,-4.632111840369376,-2.41053254071627,"{'J': 0.48836069590786574, 'F': 0.5116393040921343}","{'J': 0.3074656188605108, 'F': 0.6925343811394892}",5.2,6.0,4.0,5.0,6.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
7,J,F,-5.404837918857796,-2.732533625348705,"{'J': 0.577537478495945, 'F': 0.42246252150405506}","{'J': 0.3521749815679528, 'F': 0.6478250184320472}",6.0,5.4,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,4.0
8,J,F,-6.188903600830992,-3.196958840567233,"{'J': 0.5155446756425949, 'F': 0.4844553243574051}","{'J': 0.3557244422652611, 'F': 0.6442755577347389}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
9,J,F,-7.071216698576953,-3.6782686752217306,"{'J': 0.5078354554358472, 'F': 0.4921645445641528}","{'J': 0.30733382389011527, 'F': 0.6926661761098847}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
10,J,F,-7.871871802531,-4.061217259961814,"{'J': 0.550526058233423, 'F': 0.44947394176657696}","{'J': 0.341672798626441, 'F': 0.6583272013735589}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
